Price,No. Beds,No. Baths,Area,Type_n,Region_n,Sub-region_n
17000000,3.0,4.0,1770.0,0,66,354
4680000,2.0,2.0,900.0,0,49,30
8400000,3.0,2.0,1260.0,0,22,122
4000000,2.0,2.0,930.0,0,3,405
20000000,3.0,4.0,1475.0,0,4,311
8000000,3.0,3.0,1450.0,0,40,163
6300000,3.0,2.0,1260.0,0,2,339
15000000,3.0,3.0,1173.0,3,63,104
15000000,3.0,5.0,2278.0,0,11,53
4500000,3.0,3.0,1230.0,0,40,284
4500000,3.0,3.0,1230.0,0,40,284
4500000,3.0,3.0,1230.0,0,40,284
4500000,3.0,3.0,1230.0,0,40,284
3000000,2.0,2.0,615.0,0,40,284
4500000,3.0,3.0,1230.0,0,40,284
4500000,3.0,3.0,1050.0,0,43,87
4300000,3.0,3.0,1050.0,0,43,87
3800000,3.0,3.0,1050.0,0,43,87
9500000,3.0,2.0,1100.0,0,40,226
4700000,3.0,2.0,1050.0,0,43,87
3300000,2.0,2.0,950.0,0,40,163
3300000,2.0,2.0,950.0,0,40,163
6200000,3.0,3.0,1100.0,0,43,259
3000000,2.0,2.0,615.0,0,40,284
4680000,2.0,2.0,900.0,0,49,30
4680000,2.0,2.0,900.0,0,49,30
4680000,2.0,2.0,900.0,0,49,30
5500000,3.0,2.0,1150.0,0,40,450
7000000,4.0,4.0,1510.0,0,52,105
6500000,3.0,3.0,1300.0,0,40,11
21000000,4.0,4.0,2200.0,0,40,226
6500000,3.0,3.0,1300.0,0,40,11
6500000,3.0,3.0,1300.0,0,40,11
6500000,3.0,3.0,1300.0,0,40,11
4950000,3.0,2.0,1100.0,0,40,11
4950000,3.0,2.0,1100.0,0,40,11
15000000,3.0,3.0,1359.0,0,44,290
4950000,3.0,2.0,1100.0,0,40,11
4560000,3.0,3.0,1140.0,0,27,179
5500000,2.0,2.0,825.0,0,43,295
5000000,2.0,2.0,1150.0,0,40,284
17000000,4.0,4.0,2400.0,0,11,54
5400000,3.0,3.0,1430.0,0,53,8
4360000,3.0,2.0,1090.0,0,3,432
7000000,3.0,3.0,1150.0,0,2,438
4800000,3.0,3.0,900.0,0,43,87
4650000,2.0,2.0,935.0,0,22,95
19500000,3.0,3.0,1600.0,0,61,436
4800000,2.0,2.0,955.0,0,22,95
6000000,3.0,3.0,1200.0,0,30,411
35000000,4.0,4.0,2525.0,0,15,325
30000000,3.0,3.0,3640.0,3,51,369
5500000,3.0,2.0,1150.0,0,13,19
11500000,3.0,4.0,1340.0,0,58,275
11500000,3.0,4.0,1340.0,0,58,275
6000000,3.0,3.0,1441.0,0,43,73
10670400,3.0,3.0,1368.0,0,15,440
10670400,3.0,3.0,1368.0,0,15,440
10670400,3.0,3.0,1368.0,0,15,440
10826400,3.0,3.0,1388.0,0,15,440
10826400,3.0,3.0,1388.0,0,15,440
10826400,3.0,3.0,1388.0,0,15,440
9100000,3.0,3.0,1400.0,0,43,273
21387500,3.0,3.0,1475.0,0,15,303
7397500,3.0,3.0,1345.0,0,40,450
6462500,3.0,2.0,1175.0,0,40,450
9000000,3.0,3.0,1360.0,0,26,127
8500000,2.0,2.0,1200.0,0,59,86
50000000,4.0,4.0,2800.0,0,42,312
2700000,2.0,1.0,682.0,0,3,432
6000000,3.0,3.0,1441.0,0,43,73
45292500,4.0,4.0,2745.0,0,15,298
35000000,3.0,4.0,2200.0,0,15,303
4158000,3.0,3.0,1260.0,0,3,432
4455000,3.0,3.0,1350.0,0,3,432
4455000,3.0,3.0,1350.0,0,3,432
35000000,4.0,4.0,2200.0,0,15,303
22000000,4.0,4.0,2582.0,0,8,58
6600000,3.0,3.0,1100.0,0,55,271
5800000,3.0,2.0,1000.0,0,43,259
12000000,3.0,2.0,1035.0,0,36,48
5000000,3.0,2.0,1200.0,0,59,320
4158000,3.0,3.0,1260.0,0,3,432
23500000,3.0,3.0,1985.0,0,66,372
11625000,3.0,3.0,1550.0,0,66,370
11625000,3.0,3.0,1550.0,0,66,370
45292500,4.0,4.0,2745.0,0,15,298
45292500,4.0,4.0,2745.0,0,15,298
4200000,3.0,3.0,1050.0,0,40,163
4200000,3.0,3.0,1050.0,0,40,163
4200000,3.0,3.0,1050.0,0,40,163
5600000,3.0,2.0,1000.0,0,43,259
4500000,2.0,2.0,1005.0,0,66,350
11500000,3.0,4.0,1400.0,0,11,49
11000000,3.0,3.0,1600.0,0,57,174
45292500,4.0,4.0,2745.0,0,15,298
45292500,4.0,4.0,2745.0,0,15,298
11500000,3.0,4.0,1400.0,0,11,49
5500000,3.0,3.0,1055.0,0,31,264
9000000,3.0,3.0,1465.0,0,11,57
9000000,3.0,3.0,1465.0,0,11,57
4000000,2.0,2.0,720.0,0,43,231
4200000,3.0,3.0,1050.0,0,40,163
4200000,3.0,3.0,1050.0,0,40,163
3700000,2.0,2.0,930.0,0,43,276
4500000,2.0,2.0,930.0,0,43,276
16800000,4.0,4.0,2100.0,0,11,52
16800000,4.0,4.0,2100.0,0,11,52
11000000,3.0,4.0,1680.0,0,11,48
12510000,3.0,4.0,1390.0,0,17,256
5500000,3.0,2.0,1050.0,0,66,352
5500000,3.0,2.0,1050.0,0,66,352
6000000,3.0,2.0,1050.0,0,66,352
4000000,2.0,2.0,930.0,0,43,276
4000000,3.0,2.0,1150.0,0,43,87
9000000,3.0,3.0,1465.0,0,11,57
9000000,3.0,3.0,1465.0,0,11,57
4500000,2.0,2.0,930.0,0,43,276
4000000,2.0,2.0,930.0,0,43,276
5000000,3.0,2.0,1100.0,0,14,215
5000000,3.0,2.0,1100.0,0,14,215
5000000,2.0,2.0,1100.0,0,14,215
5000000,3.0,2.0,1100.0,0,14,215
5000000,3.0,2.0,1100.0,0,14,215
5200000,3.0,3.0,1000.0,0,3,383
13000000,3.0,4.0,3000.0,2,14,215
13000000,5.0,6.0,2850.0,0,30,411
7000000,3.0,3.0,1401.0,0,30,411
7500000,3.0,3.0,1506.0,0,30,411
6500000,3.0,3.0,1280.0,0,30,411
4200000,3.0,3.0,1050.0,0,40,163
6916000,3.0,3.0,1330.0,0,13,19
6916000,3.0,3.0,1330.0,0,13,19
6916000,3.0,3.0,1330.0,0,13,19
5720000,3.0,3.0,1100.0,0,13,19
4680000,2.0,2.0,900.0,0,13,19
6100000,3.0,3.0,900.0,0,13,19
4700000,2.0,2.0,900.0,0,66,352
6100000,3.0,3.0,900.0,0,13,19
6100000,2.0,2.0,900.0,0,13,19
4700000,2.0,2.0,900.0,0,66,352
4680000,2.0,2.0,900.0,0,13,19
6100000,2.0,2.0,900.0,0,13,19
8380000,3.0,3.0,1280.0,0,13,19
8380000,3.0,3.0,1280.0,0,13,19
8380000,3.0,3.0,1280.0,0,13,19
8800000,3.0,3.0,1350.0,0,13,19
7020000,3.0,3.0,1350.0,0,13,19
8560000,3.0,3.0,1310.0,0,13,19
9100000,3.0,3.0,1400.0,0,13,19
9100000,3.0,3.0,1400.0,0,13,19
4200000,3.0,3.0,1050.0,0,40,163
3500000,2.0,2.0,700.0,0,33,453
3200000,2.0,2.0,750.0,0,60,96
3500000,2.0,2.0,790.0,0,60,96
3400000,2.0,2.0,790.0,0,60,96
3300000,2.0,2.0,775.0,0,60,96
9700000,4.0,4.0,1900.0,0,6,406
4800000,3.0,2.0,975.0,0,6,406
4800000,2.0,2.0,960.0,0,43,231
11480800,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
11480800,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
11480800,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
11400000,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
12622800,4.0,4.0,2168.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
11480800,4.0,4.0,1876.0,0,6,52
11480800,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
11480800,4.0,4.0,1876.0,0,6,52
11480800,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
6760000,3.0,3.0,1300.0,0,13,19
6900000,3.0,3.0,1170.0,0,43,231
4620000,2.0,2.0,1100.0,0,6,406
5880000,3.0,3.0,1400.0,0,6,406
4200000,2.0,2.0,800.0,0,17,145
5000000,2.0,2.0,900.0,0,29,79
6600000,3.0,3.0,1320.0,0,3,221
5000000,2.0,2.0,1100.0,0,14,215
5000000,3.0,2.0,1100.0,0,14,215
11480800,4.0,4.0,1876.0,0,6,52
12622800,4.0,4.0,2166.0,0,6,52
5000000,3.0,2.0,1100.0,0,14,215
13500000,3.0,3.0,1500.0,0,31,50
21000000,4.0,4.0,2582.0,0,8,58
4500000,2.0,1.0,600.0,0,44,110
21000000,4.0,4.0,2582.0,0,8,58
13000000,3.0,3.0,2184.0,3,14,185
6660000,3.0,3.0,1480.0,0,38,386
6660000,3.0,3.0,1480.0,0,38,386
6660000,3.0,3.0,1480.0,0,38,386
7500000,3.0,3.0,1500.0,0,38,386
7500000,3.0,3.0,1500.0,0,38,386
7000000,3.0,3.0,1160.0,0,11,57
5600000,3.0,2.0,1000.0,0,43,259
5600000,3.0,2.0,1000.0,0,43,259
5600000,3.0,2.0,1000.0,0,43,259
5400000,2.0,2.0,900.0,0,3,432
6700000,3.0,3.0,1200.0,0,40,278
3150000,2.0,2.0,700.0,0,20,421
5800000,3.0,2.0,1000.0,0,43,259
6500000,3.0,3.0,1150.0,0,40,346
5000000,2.0,2.0,1070.0,0,38,203
6750000,3.0,3.0,1350.0,0,40,107
6250000,3.0,3.0,1250.0,0,40,107
5500000,2.0,3.0,1150.0,0,38,203
5500000,2.0,3.0,1150.0,0,38,203
19465500,3.0,4.0,2285.0,0,66,370
5500000,3.0,2.0,1050.0,0,40,343
5725000,2.0,2.0,950.0,0,40,340
5725000,2.0,2.0,950.0,0,40,340
6880000,3.0,3.0,1160.0,0,40,340
6880000,3.0,3.0,1160.0,0,40,340
30000000,4.0,4.0,2124.0,0,15,318
5000000,3.0,3.0,1150.0,0,6,406
6500000,3.0,3.0,1105.0,0,3,432
9000000,3.0,3.0,1654.0,0,66,358
29000000,3.0,3.0,3640.0,3,51,356
9500000,4.0,4.0,2000.0,0,59,313
7000000,3.0,3.0,1420.0,0,40,450
28000000,3.0,3.0,3640.0,3,51,356
6000000,4.0,3.0,1440.0,0,40,163
6000000,3.0,3.0,1440.0,0,40,163
5700000,3.0,2.0,1050.0,0,59,313
11500000,3.0,3.0,1550.0,0,11,57
11500000,3.0,3.0,1550.0,0,11,57
10075000,3.0,3.0,1550.0,0,11,57
4700000,3.0,2.0,1020.0,0,13,118
7350000,3.0,4.0,1300.0,0,3,432
9000000,3.0,3.0,1456.0,3,10,292
6000000,3.0,2.0,950.0,0,63,448
18000000,3.0,3.0,1500.0,0,36,49
16300000,3.0,3.0,1800.0,3,1,54
24000000,3.0,3.0,2160.0,3,1,54
4500000,3.0,2.0,1080.0,0,40,346
25000000,4.0,4.0,2900.0,0,66,349
2250000,2.0,2.0,650.0,0,40,342
24000000,3.0,3.0,1955.0,0,15,324
80000000,3.0,3.0,7560.0,3,51,350
7272000,3.0,3.0,1616.0,0,12,209
12800000,3.0,3.0,1352.0,0,3,405
6075000,3.0,3.0,1350.0,0,40,346
6075000,3.0,3.0,1350.0,0,40,346
6075000,3.0,3.0,1350.0,0,40,346
13950000,3.0,3.0,1550.0,0,26,159
13950000,3.0,3.0,1550.0,0,26,159
3500000,2.0,2.0,600.0,0,31,428
15000000,3.0,3.0,1800.0,3,40,376
4835000,2.0,2.0,1019.0,0,10,100
6113500,3.0,3.0,1303.0,0,10,100
4835000,2.0,2.0,1019.0,0,10,100
4750000,3.0,3.0,950.0,0,38,203
4750000,3.0,3.0,950.0,0,38,203
4750000,3.0,3.0,950.0,0,38,203
15750000,4.0,4.0,2100.0,0,66,350
15750000,4.0,4.0,2100.0,0,66,350
15750000,4.0,4.0,2100.0,0,66,350
9000000,3.0,4.0,1750.0,0,66,350
10000000,3.0,3.0,1750.0,0,66,350
10000000,3.0,4.0,1750.0,0,66,350
8500000,3.0,3.0,1272.0,0,35,192
10000000,3.0,3.0,1800.0,0,20,152
13500000,3.0,4.0,1900.0,0,11,55
13500000,3.0,4.0,1900.0,0,11,55
22000000,3.0,3.0,1800.0,0,66,369
6075000,3.0,3.0,1350.0,0,40,346
8190000,2.0,2.0,1170.0,0,58,396
8750000,3.0,3.0,1250.0,0,58,396
8750000,3.0,3.0,1250.0,0,58,396
8190000,2.0,2.0,1170.0,0,58,396
17000000,3.0,4.0,1700.0,0,17,256
10826400,3.0,3.0,1388.0,0,15,440
6697600,3.0,3.0,1345.0,0,3,221
9300000,3.0,3.0,1500.0,0,59,313
4000000,2.0,2.0,760.0,0,40,347
10670400,3.0,3.0,1368.0,0,15,440
9100000,3.0,3.0,1500.0,0,59,313
3500000,2.0,2.0,850.0,0,31,428
7000000,3.0,3.0,1250.0,0,20,152
13775000,3.0,4.0,1550.0,0,44,293
5116800,3.0,3.0,1066.0,0,12,209
4342500,3.0,3.0,965.0,0,12,209
4594500,3.0,3.0,1021.0,0,12,209
7000000,3.0,3.0,1250.0,0,20,152
7000000,3.0,3.0,1250.0,0,20,152
7000000,3.0,3.0,1250.0,0,20,152
3600000,2.0,2.0,800.0,0,6,406
3510000,2.0,2.0,780.0,0,6,406
13000000,3.0,3.0,1850.0,0,11,54
7000000,3.0,3.0,1250.0,0,20,152
7000000,3.0,3.0,1250.0,0,20,152
9100000,3.0,2.0,1255.0,0,20,152
9520000,3.0,3.0,1400.0,0,43,273
4500000,2.0,2.0,850.0,0,3,432
6200000,3.0,3.0,1250.0,0,2,438
3920000,3.0,2.0,1120.0,0,10,292
3920000,3.0,2.0,1120.0,0,10,292
3920000,3.0,2.0,1120.0,0,10,292
3885000,3.0,2.0,1110.0,0,10,292
7000000,3.0,2.0,1200.0,0,61,117
12000000,3.0,2.0,1300.0,0,17,256
8530000,3.0,4.0,1255.0,0,6,52
7000000,3.0,3.0,1250.0,0,20,152
7000000,3.0,3.0,1250.0,0,20,152
7000000,3.0,3.0,1250.0,0,20,152
6600000,2.0,2.0,960.0,0,37,251
3500000,2.0,2.0,970.0,0,60,96
9450000,3.0,3.0,1500.0,0,15,440
17500000,3.0,4.0,2170.0,0,66,350
17500000,3.0,3.0,2170.0,0,66,350
17500000,3.0,3.0,2170.0,0,66,350
9639000,3.0,3.0,1530.0,0,15,440
6200000,3.0,2.0,1200.0,0,6,53
14000000,3.0,4.0,2000.0,0,66,350
3500000,2.0,2.0,650.0,0,40,85
3000000,2.0,2.0,714.0,0,40,344
5532000,2.0,2.0,922.0,0,35,74
14133000,3.0,3.0,2019.0,0,59,227
6100000,3.0,3.0,1220.0,0,43,276
9639000,3.0,3.0,1530.0,0,15,440
6300000,3.0,2.0,950.0,0,66,374
6000000,3.0,2.0,1050.0,0,40,340
3885000,3.0,2.0,1110.0,0,10,292
39418000,4.0,4.0,3355.0,0,66,369
81312800,4.0,4.0,4416.0,0,66,353
7000000,3.0,3.0,1250.0,0,20,152
12780000,3.0,3.0,1535.0,0,66,352
6300000,3.0,2.0,1050.0,0,15,440
6000000,2.0,2.0,1040.0,0,23,194
26920200,3.0,4.0,2239.0,0,66,353
13148000,3.0,3.0,1581.0,0,66,352
18594200,3.0,3.0,1707.0,0,66,369
18806200,3.0,4.0,1727.0,0,66,369
11521400,3.0,3.0,1413.0,0,40,342
22171200,3.0,3.0,2104.0,0,66,372
22099100,3.0,3.0,2197.0,0,66,372
14246000,3.0,3.0,1740.0,0,66,350
16077800,3.0,3.0,2177.0,0,37,66
11178200,3.0,3.0,1369.0,0,40,346
11178200,3.0,3.0,1369.0,0,40,346
28902600,3.0,4.0,2407.0,0,66,353
12142400,3.0,3.0,1386.0,0,37,66
14784300,3.0,3.0,1721.0,0,8,58
8459000,3.0,3.0,1137.0,0,40,343
23275700,3.0,4.0,2449.0,0,66,371
13570400,4.0,3.0,1556.0,0,37,66
22919000,3.0,3.0,2115.0,0,66,353
11310800,3.0,3.0,1287.0,0,37,66
8438000,3.0,3.0,1134.0,0,40,343
14412800,3.0,3.0,1581.0,0,11,54
11126000,3.0,3.0,1265.0,0,37,66
11383700,3.0,3.0,1251.0,0,58,275
14412800,3.0,3.0,1581.0,0,11,54
12271100,3.0,3.0,1353.0,0,58,275
25024300,3.0,4.0,2229.0,0,11,49
14524400,3.0,2.0,1798.0,0,11,55
10895000,3.0,2.0,1485.0,0,1,54
15155600,4.0,3.0,1593.0,0,58,275
14474800,4.0,2.0,1519.0,0,58,275
10258000,2.0,2.0,1394.0,0,1,54
16406800,4.0,3.0,1729.0,0,58,275
19842800,3.0,3.0,2388.0,0,1,50
19753700,3.0,3.0,2377.0,0,1,50
11252000,3.0,3.0,1536.0,0,1,54
2700000,2.0,2.0,700.0,0,40,343
8000000,3.0,2.0,1180.0,0,61,426
5500000,3.0,2.0,1150.0,0,6,406
6300000,3.0,2.0,1050.0,0,15,440
8000000,3.0,3.0,1120.0,0,15,270
17500000,4.0,5.0,2200.0,0,40,226
6300000,3.0,2.0,1050.0,0,15,440
7500000,3.0,4.0,1380.0,0,66,350
8240000,3.0,3.0,1350.0,0,6,58
13500000,3.0,3.0,2184.0,3,11,60
9240000,3.0,3.0,1155.0,0,29,79
3800000,3.0,2.0,1050.0,0,60,96
3800000,3.0,2.0,1050.0,0,60,96
3500000,2.0,2.0,950.0,0,60,96
3800000,3.0,2.0,1050.0,0,60,96
3800000,3.0,2.0,1050.0,0,60,96
11200000,3.0,3.0,1720.0,0,40,343
25000000,3.0,3.0,2121.0,0,47,52
8637500,3.0,3.0,1425.0,0,40,343
8637500,3.0,3.0,1425.0,0,40,343
3000000,2.0,2.0,650.0,0,40,343
18000000,3.0,3.0,2880.0,3,10,292
4500000,3.0,3.0,728.0,3,14,216
4000000,3.0,3.0,1456.0,3,14,216
7250000,3.0,3.0,1614.0,0,43,73
32900000,4.0,4.0,2350.0,0,4,311
32900000,4.0,4.0,2350.0,0,4,311
7250000,3.0,3.0,1614.0,0,43,73
3550000,2.0,2.0,650.0,0,35,14
3550000,2.0,2.0,650.0,0,35,14
5000000,2.0,3.0,1083.0,0,40,444
80000000,32.0,10.0,8050.0,1,11,58
5520000,3.0,3.0,1200.0,0,12,213
6240000,3.0,3.0,1300.0,0,12,213
6240000,3.0,3.0,1300.0,0,12,213
7000000,3.0,3.0,1400.0,0,12,213
11900000,3.0,3.0,1818.0,0,66,352
10500000,3.0,3.0,1517.0,0,66,352
6500000,3.0,3.0,1620.0,3,30,21
11950000,4.0,4.0,1950.0,0,1,52
6000000,3.0,3.0,1400.0,0,43,65
17850000,3.0,4.0,2100.0,0,11,52
17850000,3.0,4.0,2100.0,0,11,52
8500000,3.0,3.0,1250.0,0,12,214
9743000,3.0,3.0,1185.0,0,59,123
9399800,3.0,3.0,1141.0,0,59,123
9454400,3.0,3.0,1148.0,0,59,123
19686600,4.0,3.0,2231.0,0,43,455
16560800,3.0,3.0,2077.0,0,43,232
9821000,3.0,3.0,1195.0,0,59,123
9758600,3.0,3.0,1187.0,0,59,123
6700000,3.0,3.0,1300.0,0,40,444
6800000,3.0,3.0,1300.0,0,40,444
6100000,3.0,3.0,1300.0,0,40,444
27000000,3.0,3.0,1975.0,0,18,131
15000000,3.0,3.0,2150.0,0,66,370
9000000,3.0,3.0,2600.0,0,12,12
6100000,3.0,3.0,1300.0,0,40,444
4200000,3.0,2.0,950.0,0,6,406
4400000,3.0,2.0,1050.0,0,6,406
4400000,3.0,2.0,1050.0,0,6,406
4200000,3.0,2.0,950.0,0,6,406
8800000,6.0,4.0,2000.0,0,6,406
7995000,3.0,4.0,1230.0,0,3,219
7500000,3.0,2.0,1005.0,0,17,256
9922400,3.0,3.0,1208.0,0,15,439
10109600,3.0,3.0,1232.0,0,15,439
75000000,46.0,10.0,19200.0,1,40,340
20677000,3.0,3.0,1798.0,0,36,48
43000000,5.0,4.0,3835.0,0,11,50
16390000,3.0,3.0,1620.0,0,66,368
16390000,3.0,3.0,1620.0,0,66,368
9000000,2.0,2.0,800.0,0,26,190
18848500,3.0,3.0,1639.0,0,36,48
18848500,3.0,3.0,1639.0,0,36,48
7900000,3.0,3.0,1300.0,0,40,278
7900000,3.0,3.0,1300.0,0,40,278
7900000,3.0,3.0,1300.0,0,40,278
10500000,6.0,6.0,2100.0,0,3,383
7900000,3.0,3.0,1300.0,0,40,278
7900000,3.0,3.0,1300.0,0,40,278
7900000,3.0,3.0,1300.0,0,40,278
32000000,4.0,4.0,3214.0,0,66,372
7900000,3.0,3.0,1300.0,0,40,278
39000000,26.0,10.0,8425.0,1,40,347
4500000,3.0,3.0,1050.0,0,40,11
11360000,3.0,3.0,1480.0,0,59,282
11850000,3.0,3.0,1550.0,0,59,282
6000000,3.0,2.0,990.0,0,20,152
21000000,4.0,4.0,3375.0,2,8,59
4800000,3.0,3.0,1250.0,0,30,411
11360000,3.0,3.0,1480.0,0,59,282
4800000,3.0,3.0,1250.0,0,30,411
4000000,3.0,2.0,1120.0,0,40,223
70000000,3.0,3.0,7020.0,3,6,406
8000000,3.0,2.0,1150.0,0,26,190
19500000,3.0,4.0,2330.0,0,15,69
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
25000000,3.0,4.0,2250.0,0,4,310
10700000,3.0,3.0,1530.0,0,15,440
4300000,3.0,2.0,1100.0,0,40,107
4300000,3.0,2.0,1100.0,0,40,107
4000000,3.0,2.0,1000.0,0,40,107
4300000,3.0,2.0,1100.0,0,40,107
22000000,3.0,3.0,2184.0,3,52,449
7000000,2.0,2.0,1066.0,0,66,370
4800000,3.0,3.0,1200.0,0,30,411
5000000,3.0,3.0,1300.0,0,30,411
13875000,3.0,4.0,1850.0,0,66,370
13875000,3.0,4.0,1850.0,0,66,370
13875000,3.0,4.0,1850.0,0,66,370
4800000,3.0,3.0,1200.0,0,30,411
5000000,3.0,3.0,1300.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
5000000,3.0,3.0,1300.0,0,30,411
4800000,3.0,3.0,1200.0,0,30,411
5000000,3.0,3.0,1300.0,0,30,411
32170000,4.0,4.0,3217.0,0,66,372
4200000,2.0,2.0,1000.0,0,30,411
8000000,4.0,4.0,2000.0,0,30,411
11000000,3.0,3.0,1450.0,0,66,354
11000000,3.0,3.0,1450.0,0,66,354
13000000,3.0,3.0,1200.0,0,40,334
24035500,3.0,4.0,2285.0,0,66,369
8500000,3.0,4.0,1474.0,0,11,49
9000000,3.0,3.0,1500.0,0,66,350
9000000,3.0,3.0,1500.0,0,66,350
9000000,3.0,3.0,1500.0,0,66,350
9000000,3.0,3.0,1500.0,0,66,350
9000000,3.0,3.0,1500.0,0,66,350
13000000,3.0,3.0,1200.0,0,40,334
27000000,3.0,3.0,2184.0,3,66,355
5500000,2.0,2.0,650.0,0,36,53
14287500,4.0,3.0,1905.0,0,11,57
6300000,4.0,4.0,1575.0,0,40,224
6300000,4.0,4.0,1575.0,0,40,224
4000000,2.0,2.0,875.0,0,40,340
4000000,2.0,2.0,875.0,0,40,340
9000000,3.0,3.0,1500.0,0,66,350
9000000,3.0,3.0,1500.0,0,66,350
9000000,3.0,3.0,1500.0,0,66,350
28000000,3.0,3.0,3640.0,3,51,355
31000000,3.0,3.0,3640.0,3,51,374
5200000,3.0,2.0,1150.0,0,13,446
4700000,3.0,2.0,1010.0,0,13,404
30000000,3.0,3.0,3640.0,3,11,60
5500000,3.0,3.0,1398.0,0,40,346
6300000,4.0,4.0,1575.0,0,40,224
4000000,2.0,2.0,920.0,0,40,103
10700000,3.0,3.0,1530.0,0,15,440
14287500,4.0,3.0,1905.0,0,11,57
14287500,4.0,3.0,1905.0,0,11,57
25000000,3.0,4.0,2250.0,0,4,310
4000000,2.0,2.0,920.0,0,40,103
9900000,3.0,2.0,1225.0,0,66,370
18500000,3.0,3.0,1809.0,0,66,370
10000000,2.0,2.0,1079.0,0,26,127
6700000,3.0,2.0,1220.0,0,2,165
11500000,3.0,3.0,1554.0,0,40,278
35000000,3.0,4.0,2500.0,0,15,310
6000000,3.0,3.0,1050.0,0,2,438
8000000,3.0,3.0,1550.0,0,2,438
8000000,3.0,3.0,1550.0,0,2,438
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
13700000,3.0,3.0,1370.0,0,36,50
11500000,3.0,3.0,1554.0,0,40,278
7900000,3.0,3.0,1350.0,0,0,31
9800000,3.0,3.0,1480.0,0,0,211
19400000,3.0,3.0,1760.0,0,66,370
16390000,3.0,3.0,1620.0,0,66,368
16390000,3.0,3.0,1620.0,0,66,368
16000000,3.0,3.0,2184.0,3,1,62
6500000,3.0,2.0,944.0,0,40,340
4500000,2.0,2.0,730.0,0,7,157
3055000,2.0,2.0,1300.0,0,10,197
1645000,2.0,2.0,700.0,0,10,197
1410000,2.0,1.0,600.0,0,10,197
3500000,3.0,3.0,1000.0,0,40,278
23000000,3.0,3.0,2184.0,3,66,355
4000000,3.0,2.0,1100.0,0,43,276
70000000,18.0,10.0,9120.0,1,11,54
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
11500000,3.0,3.0,1554.0,0,40,278
4730000,3.0,2.0,1075.0,0,40,343
11500000,3.0,3.0,1554.0,0,40,278
2500000,2.0,1.0,500.0,0,34,241
3000000,2.0,1.0,600.0,0,34,241
5300000,3.0,2.0,1150.0,0,59,86
5000000,3.0,3.0,1210.0,0,3,432
4700000,3.0,3.0,1150.0,0,22,95
10826400,3.0,3.0,1388.0,0,15,440
10826400,3.0,3.0,1388.0,0,15,440
3825000,3.0,2.0,850.0,0,3,272
8000000,3.0,3.0,1550.0,0,2,438
10670400,3.0,3.0,1368.0,0,15,440
10670400,3.0,3.0,1368.0,0,15,440
10000000,3.0,3.0,1200.0,0,3,78
10000000,3.0,3.0,1200.0,0,3,78
7800000,3.0,3.0,1300.0,0,37,251
8000000,3.0,3.0,1105.0,0,38,81
3600000,3.0,2.0,800.0,0,3,272
8420000,6.0,4.0,1650.0,0,3,272
8420000,4.0,4.0,1650.0,0,3,272
8000000,3.0,3.0,1250.0,0,1,50
11300000,4.0,4.0,1950.0,0,6,55
8000000,3.0,3.0,1250.0,0,1,50
8000000,3.0,3.0,1450.0,0,40,278
5000000,2.0,2.0,950.0,0,40,444
6200000,3.0,3.0,1200.0,0,43,259
8500000,3.0,3.0,1250.0,0,1,50
7950000,3.0,3.0,1250.0,0,1,50
8500000,2.0,2.0,1200.0,0,59,86
7950000,3.0,3.0,1250.0,0,1,50
7950000,3.0,3.0,1250.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
8400000,3.0,3.0,1300.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
7950000,3.0,3.0,1250.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
17500000,3.0,3.0,1695.0,0,66,354
7950000,3.0,3.0,1250.0,0,1,50
11300000,4.0,4.0,1950.0,0,6,55
7950000,3.0,3.0,1250.0,0,1,50
9000000,3.0,3.0,1300.0,0,1,50
